gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GENE026,56.7210600361336,0.3636134291244654,0.22042148189966482,1.6496279128092475,0.09901906236877356,0.8917848048202657
GENE027,126.12199205731126,0.1650873315896725,0.23495118853060845,0.7026452286627426,0.48227686875708287,0.9565554448416204
GENE028,760.1625037838572,-0.06881847987795077,0.24194929707165302,-0.28443347722382617,0.7760782068454408,0.9845334359407522
GENE029,62.578433139905925,0.23060332557341465,0.2694350895120483,0.855877109366272,0.39206575771200214,0.9565554448416204
GENE030,256.0518634009385,-0.061662707735532306,0.22679739335263455,-0.27188455221642,0.7857107895161775,0.9845334359407522
GENE031,299.66020329492227,-0.17856637742401105,0.22419733034139874,-0.7964696865573613,0.42575908796289863,0.9565554448416204
GENE032,658.0850457481546,-0.043795795651937384,0.1509043597819343,-0.29022220242824587,0.7716462517476557,0.9845334359407522
GENE033,915.6194641478694,0.2873658999235601,0.23603597961443004,1.2174665082542866,0.22342677169878533,0.8917848048202657
GENE034,167.14601679051017,-0.12759850998945504,0.20859710963145253,-0.6116983606095737,0.5407373467456865,0.9565554448416204
GENE035,23.040879469363013,-0.22403245197838428,0.22002212111431801,-1.0182269439261638,0.30857011764642217,0.8917848048202657
GENE036,657.5420446130605,0.14891896281427788,0.20339560238600643,0.7321641228587521,0.46406839946472556,0.9565554448416204
GENE037,50.74834782691102,0.26147609997144694,0.21771455491607278,1.2010042234991771,0.2297495630110592,0.8917848048202657
GENE038,178.67759381799806,0.14140068267650505,0.24238200111265318,0.5833794672352156,0.5596378770263843,0.9640135519378277
GENE039,672.2361343433341,-0.6317089858402147,0.17054498119258155,-3.7040608373393353,0.0002121753375907113,0.053043834397677826
GENE040,2912.1536601070247,-0.3041633153053736,0.20959921162072612,-1.4511663138111561,0.14673355456257334,0.8917848048202657
GENE041,37.400636025494926,0.292466436768815,0.2318097313510067,1.261665914818571,0.2070690268213622,0.8917848048202657
GENE042,195.08623945706864,0.026427418753626187,0.23530496421199978,0.11231135238530796,0.9105765408532195,0.9845334359407522
GENE043,271.1184911851398,0.2202609557260766,0.2121804890845569,1.0380829862179246,0.29923142165031136,0.8917848048202657
GENE044,203.72377830874194,-0.08029947425470135,0.21203493502159906,-0.378708698387469,0.7049041933054806,0.9845030632758108
GENE045,868.194135514319,-0.023032916406609403,0.18703092131865567,-0.12315031249494227,0.9019880708519196,0.9845334359407522
GENE046,857.8624206690877,-0.23263409026488688,0.19490665251011616,-1.1935667011304942,0.23264750604238138,0.8917848048202657
GENE047,57.906497602689925,0.1511497862485197,0.24868550051746297,0.6077949294752142,0.5433234926700403,0.9565554448416204
GENE048,219.71738937647146,-0.12638967772422718,0.203832652440501,-0.6200659031364981,0.5352143993134122,0.9565554448416204
GENE049,383.0095461517754,0.05800578781122781,0.20239641002261993,0.2865949440740824,0.7744224861577674,0.9845334359407522
GENE050,165.13932032578074,-0.2409315172730913,0.19712312940286225,-1.222238699248212,0.22161737323366348,0.8917848048202657
GENE051,790.0795765379747,0.3997554489451008,0.15375993092174495,2.5998675113125116,0.00932597584693582,0.3467732892801727
GENE052,72.93914389172805,0.4269698592956082,0.21040313994414236,2.029294141755488,0.04242833964796572,0.8159296086147253
GENE053,20.428314900926058,0.22935727817720478,0.22235427217425396,1.0314948120154073,0.30230883984465673,0.8917848048202657
GENE054,82.84134123237332,0.18942648088138467,0.24272181628259204,0.7804262665076732,0.43514001213135756,0.9565554448416204
GENE055,792.0502740611726,0.09405959357416012,0.20772269188180167,0.4528132806389871,0.6506831996943468,0.9788387623531146
GENE056,210.90640516104085,-0.1612952751191899,0.19481619384612686,-0.8279356655873635,0.40770693519016643,0.9565554448416204
GENE057,451.33890497288496,0.0006738490312668533,0.21715718686662977,0.0031030473409139688,0.9975241304085629,0.9988258279882358
GENE058,326.6505400911836,0.19108083002029363,0.17841621974556815,1.0709835142387052,0.28417684233924256,0.8917848048202657
GENE059,26.000579433725544,0.11283314809728855,0.238296630903496,0.47349871321925263,0.6358574188100017,0.9788387623531146
GENE060,243.73840400246203,-0.08960330324855319,0.22810079582186926,-0.3928232820306646,0.6944500075813262,0.9845030632758108
GENE061,245.03805255169922,0.2654287087206178,0.17638002419819387,1.5048683087964774,0.13235793743792615,0.8917848048202657
GENE062,79.36370391881046,-0.23582048361373728,0.21965618274197218,-1.0735891003384737,0.2830068849045496,0.8917848048202657
GENE063,201.26224041089702,-0.21690191729896632,0.18171724404683687,-1.1936231943021365,0.2326253968388159,0.8917848048202657
GENE064,331.2168071010516,-0.1944191813389741,0.21280762503989,-0.9135912366980786,0.36093167283831595,0.939926231349781
GENE065,167.72746752084663,0.13017037967223505,0.18984967967453362,0.6856497197961617,0.49293402035134126,0.9565554448416204
GENE066,128.18990125791237,0.06363772681122146,0.21320798835165325,0.2984772160893942,0.7653389629883303,0.9845334359407522
GENE067,118.03499195340096,-0.007970100608790739,0.20738271699597302,-0.03843184583672662,0.9693433704243503,0.9988258279882358
GENE068,142.05093250433399,-0.14289073999795499,0.19174059668699808,-0.7452294530574203,0.4561330204655525,0.9565554448416204
GENE069,98.68783840919296,-0.25839854043334554,0.2049372343081736,-1.26086672978508,0.2073568668286403,0.8917848048202657
GENE070,715.1470332279989,-0.28192428907476613,0.22496429212803873,-1.253195724565517,0.2101344855402969,0.8917848048202657
GENE071,134.41276211652465,0.11754824795509945,0.1809503741453142,0.6496159431021736,0.5159403320981941,0.9565554448416204
GENE072,513.2816500087448,-0.017357642240625047,0.1805088241276671,-0.09615952197632532,0.9233938785698719,0.9845334359407522
GENE073,25.00000569077617,-0.8218134337006138,0.23709904380246583,-3.466118717818578,0.0005280300719332836,0.06600375899166046
GENE074,1219.0345081987884,0.2754267581304292,0.22971768636943732,1.1989793319069109,0.2305359822496551,0.8917848048202657
GENE075,58.82547414182629,0.0777126685462732,0.25186517453804624,0.3085486855767513,0.7576648602626637,0.9845334359407522
GENE076,386.41071160264147,-0.10642163059219842,0.22300560844353784,-0.47721504106988866,0.6332090016447313,0.9788387623531146
GENE077,626.2411613916439,-0.0854936480082118,0.15791293082683455,-0.5413973862720788,0.5882337083641966,0.9788387623531146
GENE078,77.4317477149304,0.30469061419880106,0.1935297531120972,1.574386415004192,0.11539814256455584,0.8917848048202657
GENE079,320.21425042449323,0.1330136111768387,0.19623616511368067,0.6778241467355581,0.4978831989683843,0.9565554448416204
GENE080,86.2580181326767,-0.02441945459536161,0.19738443169731967,-0.1237152007652142,0.9015407756554581,0.9845334359407522
GENE081,55.06546140359596,0.11145089736482498,0.24855221176091571,0.448400344439624,0.6538642932518806,0.9788387623531146
GENE082,209.9990150778155,0.03683956227056505,0.19607425955686836,0.18788576508626464,0.8509662018277104,0.9845334359407522
GENE083,243.32203722314188,0.08760092462311257,0.23045937304842948,0.38011439267737585,0.7038605024254612,0.9845030632758108
GENE084,1641.505434938052,0.3216699780640116,0.17619841111455337,1.8256122517182154,0.06790868901254188,0.8917848048202657
GENE085,413.81473046094254,0.48403758373254313,0.19059318712667223,2.539637386990342,0.011096745256965527,0.3467732892801727
GENE086,1229.8622466248903,0.1104920954570137,0.16295654267534085,0.6780463898104887,0.4977422803925461,0.9565554448416204
GENE087,111.52057188825344,-0.47022985897271996,0.20542935838924173,-2.2890100161912676,0.022078770429927723,0.5659002550491604
GENE088,794.2111268608217,0.1997568681835338,0.16939469126939546,1.1792392470307826,0.23830292214636795,0.8917848048202657
GENE089,166.481514100492,0.1959797826217617,0.2058251368248632,0.9521664148753661,0.34101259083116886,0.9100023795947261
GENE090,45.603179634895085,-0.09279044567748367,0.25005622644337666,-0.3710783250522072,0.7105791944430521,0.9845334359407522
GENE091,130.22995541447807,0.12769273207729107,0.16406646756991256,0.7782987832225875,0.43639289266307124,0.9565554448416204
GENE092,252.40585395494836,0.29267804044324286,0.18189308787630593,1.6090663139562227,0.1076018421105188,0.8917848048202657
GENE093,118.29382956878075,-0.4104405133054761,0.18005545958961994,-2.2795227328343546,0.022636010201966417,0.5659002550491604
GENE094,311.52081825646883,0.0008690000898745119,0.21405636855520835,0.0040596787460233106,0.9967608539041208,0.9988258279882358
GENE095,225.68298552434425,-0.4353961675609977,0.16895519065003692,-2.576991957961503,0.009966426936884416,0.3467732892801727
GENE096,55.38002307436576,0.28144481399917937,0.21519272891497337,1.3078732511932751,0.19091630355214784,0.8917848048202657
GENE097,516.0064525757288,-0.03329377184743254,0.20317663800318375,-0.1638661421639964,0.8698365213943818,0.9845334359407522
GENE098,3551.0663263282536,0.20730670217049227,0.18250349472037541,1.1359053835550892,0.25599616495890687,0.8917848048202657
GENE099,160.95593181141862,0.362237128882583,0.16750745470790915,2.1625134804551442,0.030578619157544222,0.6949686172169142
GENE100,1002.7242423410435,-0.10548283615322548,0.164654082650136,-0.6406329831332509,0.5217611648959339,0.9565554448416204
GENE101,160.28741828234234,-0.15179524262019736,0.18583910283081514,-0.816810027103872,0.41403700109007746,0.9565554448416204
GENE102,526.4603894149776,-0.21785708746730698,0.19404961094197876,-1.1226875766962847,0.2615702060803645,0.8917848048202657
GENE103,432.2409750337627,0.09439061970412967,0.23677389843452276,0.39865297791780185,0.6901489198354407,0.9845030632758108
GENE104,42.57748518117288,0.037004357960140975,0.20532709902118831,0.18022150089561428,0.8569786795159924,0.9845334359407522
GENE105,126.91677860339794,-0.14960932974871033,0.22455005444595588,-0.6662627186524148,0.5052431906153259,0.9565554448416204
GENE106,141.3519656339986,-0.08042114315936513,0.18997378614707092,-0.4233275800330997,0.6720562745144298,0.9825384130327922
GENE107,88.12568202731687,0.15824519664720202,0.22349414878184795,0.7080507364945144,0.4789137506559634,0.9565554448416204
GENE108,523.3842251432005,0.2864464733027934,0.2092197423049853,1.3691178000077666,0.17096245510596597,0.8917848048202657
GENE109,324.1140472775103,-0.02931441368260196,0.18372282587829133,-0.15955782055095064,0.873229407517937,0.9845334359407522
GENE110,112.06691341709089,-0.035664107394779855,0.21585060081074506,-0.16522588892884144,0.868766188884736,0.9845334359407522
GENE111,106.62911117927078,0.24640205071666393,0.2130572767287568,1.1565061494255293,0.24747418571522906,0.8917848048202657
GENE112,1248.067945010094,0.2910896546917985,0.1762299260972615,1.651760635314264,0.0985833563291398,0.8917848048202657
GENE113,1027.9250551043579,0.004118870725615931,0.21800360169931762,0.018893590259563237,0.9849259928615034,0.9988258279882358
GENE114,66.42403257737638,-0.17844540122049826,0.23304384107085038,-0.7657160146371214,0.4438452959972198,0.9565554448416204
GENE115,185.4624870412145,0.2072731388688469,0.1978249207115456,1.047760505215003,0.29474896313270205,0.8917848048202657
GENE116,1587.1054650542749,0.25933849014227556,0.16969149797902414,1.5282939524426429,0.12643957075441978,0.8917848048202657
GENE117,279.82058804789756,-0.003994118988124846,0.20345660650868505,-0.019631306432678297,0.9843374897198577,0.9988258279882358
GENE118,836.2113029652843,-0.1283002308589529,0.2240223987568831,-0.5727116197795415,0.5668399685394427,0.9640135519378277
GENE119,156.2661666094015,0.21823624339552145,0.19065196729349598,1.1446839311107726,0.25234011021850933,0.8917848048202657
GENE120,26.410248521831626,-0.06398225224682033,0.20212152171796505,-0.31655338680904777,0.7515825099469406,0.9845334359407522
GENE121,173.84650383726802,0.5523484328586425,0.20602080899664205,2.68103224887174,0.00733954424588303,0.3467732892801727
GENE122,200.58115854056774,0.27532389915246014,0.2116105780045291,1.301087600387195,0.19322847154617306,0.8917848048202657
GENE123,276.1525536285877,0.10427562840898608,0.18613250122836128,0.5602225711298691,0.5753276332669184,0.9718372183562811
GENE124,210.56521594642936,-0.010537889160464338,0.19399334060989643,-0.05432088095052246,0.9566795135200906,0.9965411599167612
GENE125,840.1476413407041,-0.19128232207590987,0.19462302319742172,-0.9828350157826748,0.32568864513660567,0.8917848048202657
GENE126,73.4503001731373,-0.02048613747139624,0.17588115147821198,-0.11647716255675099,0.9072743845301225,0.9845334359407522
GENE127,51.555742001048294,0.021101232570873,0.25859754005208535,0.08159873665705752,0.9349658059476965,0.9845334359407522
GENE128,440.4329264573888,0.022349758353397448,0.23893844165589492,0.09353772544304217,0.9254763804863329,0.9845334359407522
GENE129,345.5012188809952,-0.10154892526341815,0.19811307247655366,-0.5125806388946711,0.6082446993325445,0.9788387623531146
GENE130,148.27114130203088,-0.18935335872180636,0.1935291331142605,-0.9784230191844617,0.32786514781287857,0.8917848048202657
GENE131,118.64205461183383,-0.1629893433362861,0.19266976040785858,-0.8459518659869477,0.3975795968023549,0.9565554448416204
GENE132,82.88481104618242,-0.14536657479836948,0.23349494805160179,-0.6225683939262097,0.5335681862461056,0.9565554448416204
GENE133,1203.6557068507616,0.2329980771587766,0.20748734674289304,1.1229507765960063,0.26145840055125735,0.8917848048202657
GENE134,292.53010250481583,0.38729572808163976,0.1845633526895428,2.0984432848546946,0.03586600500948823,0.7472084376976714
GENE135,1127.0843591183043,0.15318314014504278,0.1960013632823174,0.7815411973660618,0.43448425630487,0.9565554448416204
GENE136,251.1213675996565,0.03624680912457277,0.2755105193992246,0.1315623418068108,0.895330473429476,0.9845334359407522
GENE137,231.27474806459387,-0.03840632904853042,0.17244725006946784,-0.2227134908388449,0.823758500888219,0.9845334359407522
GENE138,125.43867143907384,0.1907287724637058,0.2540850990132402,0.750649184877099,0.45286381221572325,0.9565554448416204
GENE139,1228.657196348613,-0.19943557426147715,0.23094323401246408,-0.8635696781258096,0.38782432712921033,0.9565554448416204
GENE140,713.4212070750333,-0.0436709326476154,0.16987459793599993,-0.2570774746679217,0.7971189659228753,0.9845334359407522
GENE141,72.49173852118004,-0.052635615591893746,0.20012494781976722,-0.2630137629782042,0.7925399711557389,0.9845334359407522
GENE142,423.3735226566106,0.10633711807423718,0.2182513125674364,0.48722326946547273,0.6261001168470672,0.9788387623531146
GENE143,69.10455357206357,-0.2227625900111601,0.22151286876453036,-1.0056417546014367,0.3145879307069305,0.8917848048202657
GENE144,124.44729865214447,-0.04113361137976717,0.20972389618975748,-0.19613221062109973,0.8445066854176837,0.9845334359407522
GENE145,617.9662753847256,-0.06751051980943126,0.1900557736734319,-0.3552142537139277,0.7224290872105703,0.9845334359407522
GENE146,36.0378414318063,-0.0629702379342641,0.21915991856842398,-0.2873255216811195,0.7738630826769771,0.9845334359407522
GENE147,1413.233551029754,0.2474451498947588,0.23322906642027438,1.0609533095196089,0.2887111205152162,0.8917848048202657
GENE148,521.5111269532198,-0.14840619538113264,0.21462027773917242,-0.6914826359580541,0.4892622890840067,0.9565554448416204
GENE149,104.78356352844305,0.06199517136680064,0.24561712930649546,0.25240573221356816,0.8007274698916792,0.9845334359407522
GENE150,1202.371604081191,-0.2764815901503812,0.20718990023278308,-1.3344356546325238,0.18206112151842102,0.8917848048202657
GENE151,265.1105282126533,-0.12035770691040451,0.19599593311311012,-0.6140826750774749,0.5391606960972828,0.9565554448416204
GENE152,60.25675406118997,0.2509531758518203,0.22521004022165406,1.1143072289531568,0.2651474067987337,0.8917848048202657
GENE153,1273.1799913301888,-0.14658154615118021,0.21171071389469676,-0.6923671620326628,0.48870678242851384,0.9565554448416204
GENE154,81.08897197792862,-0.3365281302873858,0.20536642627159918,-1.6386715998179953,0.10128167182696728,0.8917848048202657
GENE155,242.72345116261604,-0.27332667170886943,0.24672305485805943,-1.1078278512160735,0.26793616942887233,0.8917848048202657
GENE156,501.12262325375787,-0.1619910158936506,0.17053404248746326,-0.9499042744240305,0.342160894727617,0.9100023795947261
GENE157,94.48535453228197,-0.41498310188423415,0.16143529284490613,-2.570584749909155,0.010152698181582879,0.3467732892801727
GENE158,116.08422738557924,-0.07821882257242088,0.20637130155064382,-0.37901986363751194,0.7046731133694999,0.9845030632758108
GENE159,392.47044513318605,0.19688756824753686,0.27611685241447276,0.7130588608622606,0.4758093348971181,0.9565554448416204
GENE160,178.7251122368753,-0.08976591671119212,0.22341470705797867,-0.4017905441108532,0.6878381817858193,0.9845030632758108
GENE161,558.4708844363812,0.0713615778583026,0.21942697758701105,0.3252178863467463,0.7450161725038812,0.9845334359407522
GENE162,59.6006220676681,-0.0004931445998455199,0.19495882379549517,-0.0025294807910967443,0.9979817684821362,0.9988258279882358
GENE163,504.2164763217852,0.01617918156618174,0.20210268519686367,0.08005426325940185,0.9361940985740012,0.9845334359407522
GENE164,520.8911347792936,-0.1893565729770058,0.22874004186445526,-0.8278243347057401,0.4077699911562511,0.9565554448416204
GENE165,325.0152360206959,-0.13729916862534303,0.20673505698179773,-0.6641310411007443,0.5066064444258331,0.9565554448416204
GENE166,150.15920728363471,-0.023552622592213725,0.22661256712511652,-0.10393343533860562,0.9172221732211389,0.9845334359407522
GENE167,75.9602493737909,-0.03286755503908506,0.21754151660465665,-0.15108635607618776,0.8799075952210347,0.9845334359407522
GENE168,72.03029139564184,0.18668373471112892,0.24192274598051944,0.7716667316853348,0.4403118395523187,0.9565554448416204
GENE169,78.43980235335479,0.3277891964930978,0.2430568416116105,1.3486112726540083,0.17746185798529668,0.8917848048202657
GENE170,339.9293436408333,0.0812530741480627,0.17938258202103174,0.45295966438110563,0.6505777865737278,0.9788387623531146
GENE171,259.0089376426471,0.3197685468641972,0.2204081787982328,1.4508016381593598,0.14683510338962436,0.8917848048202657
GENE172,125.16281851005915,0.3095711976065503,0.17155606732013307,1.8044899398916239,0.07115453484163699,0.8917848048202657
GENE173,374.2822888677666,0.026825103162228876,0.22459387225182262,0.11943826825404932,0.9049281445912005,0.9845334359407522
GENE174,147.77865731032483,0.30955432303713193,0.16658030797477044,1.8582888145699414,0.06312801139166538,0.8917848048202657
GENE175,431.6930999830485,-0.34864605603616755,0.2626674891033869,-1.327328544641241,0.18440002536776068,0.8917848048202657
GENE176,73.38012018891907,-0.1662462940244182,0.21116161659090263,-0.7872940959080558,0.43110972508537504,0.9565554448416204
GENE177,283.6183131494546,0.02361194287268421,0.21930197925139136,0.10766862639947836,0.914258557308413,0.9845334359407522
GENE178,251.61887744405914,0.16482037446713727,0.17991587636444661,0.9160968881549334,0.3596160798064634,0.939926231349781
GENE179,13.506761142345065,0.010379373282116085,0.2625507211556793,0.03953283097615885,0.9684655786338382,0.9988258279882358
GENE180,358.92904527840506,-0.0382451587716733,0.21893828194218648,-0.17468465739478323,0.8613274240290689,0.9845334359407522
GENE181,282.03308837771937,0.11693849778363759,0.1949129975746914,0.5999522824988944,0.5485380372460966,0.958982582598071
GENE182,366.59383791081416,0.16532724928096185,0.16811168912878463,0.9834369646616914,0.32539242497047294,0.8917848048202657
GENE183,297.6583101553097,-0.10367018970396974,0.24218470749108867,-0.42806249320174083,0.6686056227215595,0.9825384130327922
GENE184,110.53077226716832,-0.3607404116672271,0.2137485961934066,-1.6876855244504978,0.09147161198826784,0.8917848048202657
GENE185,25.20027646511839,0.13580574508289353,0.2547084298002595,0.5331811954138754,0.5939081573179321,0.9788387623531146
GENE186,138.30580026694142,0.3328539426208559,0.22372487683952416,1.487782437621405,0.1368082786996164,0.8917848048202657
GENE187,56.530273915831785,-0.4049039149600533,0.23111688644111048,-1.7519443135247692,0.07978338375398987,0.8917848048202657
GENE188,160.53680955458927,-0.2734719837337523,0.2271594020829367,-1.2038770186316423,0.22863711550691634,0.8917848048202657
GENE189,48.85089984545441,0.14206757380541415,0.2145121219203845,0.6622822642076241,0.5077903411626183,0.9565554448416204
GENE190,102.47430161030589,-0.034072088263052504,0.1994553207640957,-0.17082566728491044,0.8643608461407188,0.9845334359407522
GENE191,160.28963455173235,0.16606538694199735,0.16551563097486585,1.0033214746177959,0.3157057780864162,0.8917848048202657
GENE192,125.08378387382888,-0.20605546546361606,0.21073530455833359,-0.977792809303948,0.32817680817385775,0.8917848048202657
GENE193,91.13635256025228,-0.017780469833982654,0.21974577588201646,-0.0809138185369677,0.9355104903970745,0.9845334359407522
GENE194,1103.4700787043466,-0.271129939274602,0.18113929432395234,-1.4968035526831025,0.13444438161664865,0.8917848048202657
GENE195,366.09036896003727,-0.08401402200233182,0.17418780285270533,-0.4823186275182241,0.6295796166100622,0.9788387623531146
GENE196,24.232785529176258,-0.5939763956251725,0.21150076070036478,-2.8083889327786613,0.004979005389958006,0.3467732892801727
GENE197,104.86210903912033,-0.2013482769675989,0.18790601282269773,-1.0715371687311832,0.28392796749861193,0.8917848048202657
GENE198,283.8145128331227,0.3477533442058076,0.19607426920150506,1.7735797033542546,0.0761326974096899,0.8917848048202657
GENE199,64.4751357700417,-0.014119988581553304,0.17816181804459374,-0.07925372976391093,0.9368308087797423,0.9845334359407522
GENE200,319.01850351484865,0.2853076374106905,0.1860636169090113,1.5333875700707864,0.1251803895246546,0.8917848048202657
GENE201,271.52950433642775,0.10124805311166618,0.22576646257829835,0.44846365556421924,0.6538186103506393,0.9788387623531146
GENE202,292.99265560532245,0.04845593811542653,0.2148532745950612,0.22553036813961774,0.8215667034725598,0.9845334359407522
GENE203,827.6223930271339,0.3428600874923543,0.19137275962060316,1.7915825019823879,0.0731998681210512,0.8917848048202657
GENE204,27.16977323252446,-0.1665191756389547,0.205168926161507,-0.81161986249259,0.41700979046210973,0.9565554448416204
GENE205,688.2681930372695,0.11857044644440466,0.2522311311732546,0.47008648731373304,0.6382932279034899,0.9788387623531146
GENE206,425.0314051897425,0.212961419771132,0.20664327960128498,1.0305751059605606,0.3027401149662584,0.8917848048202657
GENE207,14.276828259749006,0.4483673352742371,0.2599084101299059,1.7250974489441753,0.08450991221561938,0.8917848048202657
GENE208,64.38705063843481,-0.31374960004282343,0.2113652487176176,-1.48439538640522,0.1377040580052015,0.8917848048202657
GENE209,130.61057079237622,0.1322477430131988,0.17578619921709676,0.7523215337847554,0.4518577210961332,0.9565554448416204
GENE210,212.77852321332816,0.2461515921052708,0.22135010152755075,1.1120464386804587,0.26611818408430943,0.8917848048202657
GENE211,530.1050736769738,-0.004930945532799737,0.1931521590951752,-0.025528813945952456,0.9796331657676345,0.9988258279882358
GENE212,620.6043442925676,0.16448012639611687,0.16771851684662842,0.9806915150968516,0.3267448893410564,0.8917848048202657
GENE213,298.5600105676754,-0.10622527054634416,0.18325603303901825,-0.5796549711611789,0.5621473146839866,0.9640135519378277
GENE214,147.04711130594745,-0.08011046555275607,0.2439703279560893,-0.32836151110627954,0.7426383407560586,0.9845334359407522
GENE215,381.06644943188917,0.3012303383240407,0.18620165015546067,1.6177640642418691,0.10571345361276445,0.8917848048202657
GENE216,300.1463722955458,0.10890283310889419,0.219167107042755,0.49689405759072,0.61926376223516,0.9788387623531146
GENE217,204.33425205910402,0.18647624315846545,0.18405856031016768,1.0131354001912412,0.31099549138676497,0.8917848048202657
GENE218,560.895803728389,0.04493173003579654,0.23723474636012906,0.1893977620276117,0.8497810783700417,0.9845334359407522
GENE219,570.0196126101187,0.2537671650732325,0.21952104690094246,1.15600380307836,0.24767960140525513,0.8917848048202657
GENE220,172.4586399038173,-0.19593609237298132,0.2003141010002205,-0.9781442813792007,0.32800296950600194,0.8917848048202657
GENE221,478.3194458767931,0.09456262072146333,0.23816110778627458,0.3970531612001221,0.6913282588169438,0.9845030632758108
GENE222,46.00681385042971,-0.29134523142673907,0.24814660614429768,-1.174085094104899,0.24036094331680502,0.8917848048202657
GENE223,87.56625314593032,0.10496552161133568,0.2096859122977461,0.5005845192989818,0.6166635596573691,0.9788387623531146
GENE224,178.45773321075853,-0.029955292938490138,0.16494443833464115,-0.18160838425916792,0.8558900685866305,0.9845334359407522
GENE225,182.8612087157418,0.005691388888545961,0.2186687972272894,0.026027439491653672,0.979235452311817,0.9988258279882358
GENE226,354.27509329391233,0.04505114475688953,0.22135422590439313,0.2035251171411922,0.8387246158478695,0.9845334359407522
GENE227,32.34051850534425,-0.1919510313204058,0.2502222842416563,-0.7671220487102016,0.44300895380226435,0.9565554448416204
GENE228,418.826847023602,0.13659790130101712,0.15244088484045426,0.8960712963847033,0.37021468608203134,0.9541615620670911
GENE229,158.13036233956274,-0.3097787038995431,0.2095458378938355,-1.4783338433879545,0.13931844337103058,0.8917848048202657
GENE230,607.8747016106602,-0.08446843492211364,0.19944590320484687,-0.42351551756547146,0.6719191793418304,0.9825384130327922
GENE231,33.70168196062417,-0.10744934991152892,0.26183823599166745,-0.41036539031277436,0.6815379306942008,0.9845030632758108
GENE232,190.69763396937427,-0.029384486144289793,0.19028908208938558,-0.15442024220016393,0.877278394116223,0.9845334359407522
GENE233,170.46049579202798,-0.051441819961694356,0.2057552407724424,-0.2500146279072769,0.8025760363641182,0.9845334359407522
GENE234,557.6945160628989,-0.28187012302118347,0.2046935718129012,-1.3770345620761604,0.16850156245004722,0.8917848048202657
GENE235,207.56468521655347,0.02851276194177322,0.19399334285992317,0.1469780432742037,0.8831493510165048,0.9845334359407522
GENE236,309.9516860018629,-0.028455939894894377,0.23729485670766579,-0.11991806434283794,0.904548054462733,0.9845334359407522
