gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GENE113,934.9474370128944,0.2520371656366184,0.23014311478788005,1.095132330458453,0.2734586664628784,0.8632878212182871
GENE114,64.74736162363732,0.3898036827691066,0.2348687081215618,1.659666312667563,0.09698159992157636,0.7153671907595481
GENE115,227.10432359363145,-0.12986648716331387,0.192158491723404,-0.6758300713051275,0.4991485398902805,0.9270104573905188
GENE116,1545.7977109438168,0.11456922014089613,0.21697271132992854,0.5280351590697608,0.5974749333379983,0.9270104573905188
GENE117,300.055880419557,0.07713972478380998,0.17643018344529118,0.43722521440176393,0.6619480253749923,0.9270104573905188
GENE118,979.4176444082914,-0.000685163792350712,0.21908545185375738,-0.0031273815150814686,0.9975047146409063,0.9979918240902032
GENE119,178.99578590608425,-0.21251075283914111,0.22134841981088976,-0.960073503215884,0.33701822290220085,0.8947202440448506
GENE120,32.625979566409235,0.06749221615000235,0.2319272626442769,0.2910059618714161,0.7710467598302645,0.9270104573905188
GENE121,198.54101307920854,0.24274155915607012,0.19375039699916563,1.2528570930211589,0.2102577193799633,0.8477201175704254
GENE122,226.55503151278694,0.30513005797060433,0.20820534187180187,1.465524636531573,0.14277783580602152,0.798033511987651
GENE123,248.5920929424094,-0.0017864813365897324,0.1745055200864626,-0.010237391549015646,0.9918318860158184,0.9979918240902032
GENE124,237.24419372097668,0.20287255052906458,0.1979813435602808,1.0247053933508363,0.30550221745202144,0.8632878212182871
GENE125,793.038391284187,0.07584418767438626,0.17336386573894735,0.437485558776089,0.6617592469355663,0.9270104573905188
GENE126,70.63179183616697,0.17366483230327592,0.22331859099124016,0.7776550601203106,0.43677239215705055,0.9270104573905188
GENE127,45.05445323227087,0.1312376201010051,0.2166122833514333,0.6058641646285786,0.5446049573662568,0.9270104573905188
GENE128,465.0002143303324,-0.08714248904474578,0.18886940870491983,-0.46139017240686586,0.6445187010431896,0.9270104573905188
GENE129,420.6623773181183,-0.13487225259887775,0.19731740155908778,-0.6835294380181137,0.49427235507299205,0.9270104573905188
GENE130,156.86291078205286,0.027718348180497097,0.2145637070944752,0.12918470022655018,0.8972115022122339,0.9763182426328619
GENE131,110.10891993848247,-0.17250391941682672,0.2200138895734381,-0.784059223493919,0.43300536043965854,0.9270104573905188
GENE132,76.50809672934692,0.39429691568351244,0.20844923257792672,1.891572882313723,0.05854791182087426,0.679628715056769
GENE133,1241.9596650698747,-0.3327055844538389,0.21572368866714964,-1.5422765413917345,0.12300640698749264,0.7500390669969064
GENE134,309.71886019610463,0.6650615594476422,0.1756412828204748,3.7864763270227884,0.00015279864550225478,0.019099830687781847
GENE135,1185.4977623821576,0.1878599075482589,0.1768323747099271,1.0623615039747172,0.28807160296281575,0.8632878212182871
GENE136,264.91175267050215,-0.3101392893717081,0.253405741565459,-1.2238842239949557,0.22099590571848804,0.8477201175704254
GENE137,211.83791539096774,0.028096763408342194,0.18797086006022395,0.1494740376212583,0.8811795941844123,0.9747561882570932
GENE138,110.43751310242081,0.1204009684673446,0.1983920522290905,0.606884031464694,0.5439278761765127,0.9270104573905188
GENE139,1486.2064708391995,-0.11704354932894394,0.2077257627468698,-0.5634522544590231,0.5731269633919485,0.9270104573905188
GENE140,614.1502439945425,-0.3996750242645023,0.20409366292486816,-1.9582921808387181,0.05019573778637574,0.679628715056769
GENE141,73.53655929264092,-0.5007041754472313,0.1981828400184369,-2.526475932026461,0.011521328243235237,0.41147600868697276
GENE142,478.3803391535304,0.054935643855180294,0.21248383183073855,0.25854034813783483,0.7959899137696435,0.9270104573905188
GENE143,60.34010880030437,0.02181742263178125,0.22180621976256337,0.0983625376021291,0.9216444210454217,0.9763182426328619
GENE144,136.93808346201794,-0.16917096982644653,0.18443826998034188,-0.9172227100399359,0.35902594874067584,0.8991596018713727
GENE145,642.6452270465682,0.1057504293445675,0.1752113355086504,0.6035592904852122,0.5461366852647679,0.9270104573905188
GENE146,43.33411519858062,-0.012262841332030282,0.2037976838989201,-0.060171642274955514,0.9520189309647858,0.9831480174527872
GENE147,1639.2649314694906,0.11970245482211057,0.22192899763926235,0.539372754779358,0.58962967655665,0.9270104573905188
GENE148,548.9720444501247,0.06184624579017874,0.24013494999021034,0.2575478737797228,0.7967558633947566,0.9270104573905188
GENE149,109.22575290876478,0.01638897720157315,0.1978982880054381,0.08281515402054813,0.9339985193541963,0.976985898906063
GENE150,1204.2302635329324,0.30120927724267477,0.18920494851839462,1.591973569409,0.11139064342733508,0.744381693133337
GENE151,301.48368775842994,0.16498286158166497,0.18698755218817098,0.8823200242529404,0.37760377081613916,0.9204654083705092
GENE152,63.915524204233975,0.08153795163964747,0.21124393703089422,0.38598954737206315,0.699504410077666,0.9270104573905188
GENE153,1396.7339029648479,0.21154628522310925,0.23154363412538193,0.9136346417909118,0.3609088573155683,0.8991596018713727
GENE154,64.94406101288872,0.2841312068534973,0.19158050519818348,1.4830903935636526,0.13805039597345609,0.798033511987651
GENE155,244.88816938921246,0.08194509816501788,0.18090942520511447,0.45296201716471557,0.6505760923561508,0.9270104573905188
GENE156,504.0166857971741,0.2330821623350057,0.21468034939020778,1.0857172675425006,0.277604098727643,0.8632878212182871
GENE157,118.77491768713159,0.0834558008493887,0.19456912609287352,0.4289262254770718,0.6679769141882405,0.9270104573905188
GENE158,103.33778494974986,-0.23778521396743982,0.18542102031787464,-1.282406997652128,0.1996999107417381,0.8477201175704254
GENE159,448.2692586028523,-0.3668542334482521,0.19922369079581703,-1.841418718741831,0.06556022177101532,0.679628715056769
GENE160,161.98278136097628,-0.24190153024167857,0.20846389961568373,-1.1604001013491505,0.24588594552897525,0.8537706441978308
GENE161,569.3949378980035,0.24829947120046117,0.18765074551462485,1.3232000252357623,0.18576886762828537,0.8477201175704254
GENE162,62.73149248248475,-0.1443246119912855,0.2626067460917927,-0.5495845561440286,0.5826043539604489,0.9270104573905188
GENE163,622.9118745355823,-0.0614353494637566,0.21531961351621984,-0.28532165955763583,0.7753977202965083,0.9270104573905188
GENE164,605.3415766008482,0.000534667634630799,0.21243288416796216,0.0025168779152292577,0.9979918240902032,0.9979918240902032
GENE165,401.8983760318544,-0.13184392279366058,0.21238821197805915,-0.6207685519160582,0.5347519175936969,0.9270104573905188
GENE166,173.6602838897757,0.02445795582899746,0.23474223442444325,0.10419069192625315,0.9170180205360049,0.9763182426328619
GENE167,86.977702230438,0.06366832676125088,0.2538687161767683,0.25079232967373083,0.8019746721348283,0.9270104573905188
GENE168,84.9252791983717,-0.025435132744074492,0.1635470917054215,-0.15552176733223638,0.8764099948664705,0.9747561882570932
GENE169,78.7209013769709,-0.02936596451698554,0.23846874704420654,-0.12314387055315795,0.9019931719511824,0.9763182426328619
GENE170,379.16781849866084,-0.3812936647241796,0.22443650477113788,-1.6988932576409168,0.08933929763073897,0.7153671907595481
GENE171,268.48855168206205,0.25830218330568583,0.24855621683972565,1.0392103106085033,0.2987069362827879,0.8632878212182871
GENE172,117.64075060763835,0.12991657041423801,0.24508121426351687,0.5300959961563956,0.596045374945393,0.9270104573905188
GENE173,433.1996288669044,-0.09058038854971978,0.1929165260946112,-0.4695315138802408,0.6386897646182261,0.9270104573905188
GENE174,166.96601235767668,-0.10975993754281581,0.18781485077329452,-0.5844049982783504,0.5589478647446761,0.9270104573905188
GENE175,451.75491548421786,0.11503200692329402,0.20106301142115351,0.5721191884585077,0.5672412302633629,0.9270104573905188
GENE176,74.6271593937884,0.20608504969002264,0.21920935867428076,0.940128883804823,0.347151454689402,0.8947202440448506
GENE177,272.1162385406054,0.004572493331234079,0.20066999970073532,0.022786133144232636,0.9818208693020316,0.9979918240902032
GENE178,198.1550770824337,0.38701872857544295,0.2222034444807985,1.7417314546124725,0.08155544580681227,0.679628715056769
GENE179,12.510766366222288,-0.24621808275317436,0.2925747794233738,-0.8415560741033032,0.40003648534087566,0.9270104573905188
GENE180,385.8016620646041,0.285813392773871,0.19700526352095069,1.450790642167162,0.1468381662057278,0.798033511987651
GENE181,250.67463235468682,0.34002419770361486,0.3357352584100665,1.0127747657897457,0.3111677564497305,0.8632878212182871
GENE182,377.866295417126,0.009297718433131857,0.18333199084043036,0.050715199188691856,0.9595524650339204,0.9831480174527872
GENE183,274.5918110065728,-0.03184789150277289,0.2088202962073343,-0.15251339108891807,0.8787820294264568,0.9747561882570932
GENE184,109.31820978970227,0.0625464741343707,0.17671877543896375,0.3539322518448154,0.7233896559895661,0.9270104573905188
GENE185,25.648095840359144,-0.5175299012444298,0.2518818619047302,-2.054653309813059,0.03991250265136777,0.6652083775227962
GENE186,139.85799662368078,0.4783522542478462,0.26552089332003864,1.8015616333110063,0.07161440217129712,0.679628715056769
GENE187,58.68587455013041,0.061086971997747715,0.22907456855477035,0.2666685018033426,0.789724407847924,0.9270104573905188
GENE188,170.36968064382276,-0.06384825317635089,0.2126602524005503,-0.30023595126789976,0.7639971841162767,0.9270104573905188
GENE189,52.02881311212237,0.3038110863859388,0.2062755228408538,1.4728411893074482,0.14079386300351013,0.798033511987651
GENE190,116.65894046012197,0.2088744628868358,0.2297419608535746,0.9091698447718978,0.36326047915603454,0.8991596018713727
GENE191,188.8304708362396,-0.27452150454448193,0.16426627793926352,-1.6711981788860195,0.09468253985822747,0.7153671907595481
GENE192,112.42137807027557,-0.024374938074379345,0.22121364314467729,-0.11018731814130353,0.912260819686491,0.9763182426328619
GENE193,98.49700615469452,0.15304648648370212,0.22206797671218906,0.6891875575651227,0.4907052457670107,0.9270104573905188
GENE194,1222.9707866697818,-0.13899911060584616,0.20588635382073334,-0.6751254176217704,0.4995960861908455,0.9270104573905188
GENE195,368.12385100308666,0.21740478796005683,0.1605943450506264,1.3537512039513053,0.17581576613966965,0.8477201175704254
GENE196,27.25890241937385,0.10854153905506256,0.2334257421490549,0.46499386938117965,0.6419358468753885,0.9270104573905188
GENE197,98.78628049536442,-0.06458816873021901,0.24324463024703014,-0.2655276240409734,0.7906030324385086,0.9270104573905188
GENE198,287.77110491286544,-0.07781189915988117,0.21809210622320566,-0.3567845737628158,0.7212530856015151,0.9270104573905188
GENE199,71.81699426276188,-0.340564824441572,0.21674707903618726,-1.5712545052785352,0.11612354412880056,0.744381693133337
GENE200,351.96787552528343,-0.18191718723791792,0.215521070930003,-0.8440807502158387,0.3986242837272582,0.9270104573905188
GENE201,232.53166035287495,0.26822561839491565,0.19060430740383397,1.407237968796923,0.159356836333299,0.8315903852035705
GENE202,279.9225560420597,0.11076822584203526,0.20971782379679516,0.5281774521433308,0.5973761776165516,0.9270104573905188
GENE203,856.2989322915382,-0.09165209921493618,0.17339100428384824,-0.5285862412152472,0.5970925068591237,0.9270104573905188
GENE204,28.39187101709815,-0.4783537848787107,0.2377152377739753,-2.0122975260573734,0.04418858307453573,0.679628715056769
GENE205,607.2346843852771,0.2573313001904881,0.23108934088428829,1.1135576362188846,0.2654690091855215,0.8632878212182871
GENE206,384.8210586681495,-0.19031430248530296,0.23403905321861992,-0.8131732711614035,0.4161187218245658,0.9270104573905188
GENE207,14.283526273722947,-0.4047713520017633,0.2997175729290972,-1.3505092412366433,0.17685269140984372,0.8477201175704254
GENE208,73.20585460733645,-0.35579507203316774,0.19155335642059942,-1.8574201918547326,0.06325139594377689,0.679628715056769
GENE209,104.37756760012462,0.0023015738950601904,0.25015545356370655,0.00920057453184427,0.9926591071991336,0.9979918240902032
GENE210,226.65669343151094,0.11061089202852738,0.19043900712630604,0.5808205666351024,0.5613613922937428,0.9270104573905188
GENE211,499.7586587500238,0.34447257075159565,0.2191197792413059,1.5720742871516167,0.11593332390039626,0.744381693133337
GENE212,633.137905262708,-0.09531785703465473,0.23778841524444236,-0.4008515593018677,0.6885294159367723,0.9270104573905188
GENE213,295.97035762679013,0.025611033395462814,0.23683162754964404,0.10814025837868423,0.9138844338183546,0.9763182426328619
GENE214,188.93906233378615,0.03238039008498914,0.2075395428354962,0.15602034023296987,0.8760169883686809,0.9747561882570932
GENE215,405.44139680651483,0.20531198245042942,0.16643110856173104,1.2336154233706678,0.2173462430318942,0.8477201175704254
GENE216,351.66911779492705,0.06225402607498356,0.19825905725460824,0.3140034404331687,0.7535184257431091,0.9270104573905188
GENE217,244.20150337927333,0.17091062840571625,0.2359893609082318,0.7242302269388218,0.4689244043333973,0.9270104573905188
GENE218,611.7413811611066,0.07562990866847992,0.2102522281504835,0.3597103789756247,0.7190637295974369,0.9270104573905188
GENE219,500.23838581157025,0.1503196409136131,0.2039110362224217,0.737182467895694,0.46101139365197963,0.9270104573905188
GENE220,204.1459355929954,0.3048320761358477,0.2257665339743549,1.350209310342134,0.17694885258197246,0.8477201175704254
GENE221,425.6768579227173,-0.06965958164491332,0.2424946962471794,-0.2872622895385225,0.77391149490904,0.9270104573905188
GENE222,47.43636014187602,-0.4337426820443037,0.2068578086069354,-2.09681560954988,0.03600990124545266,0.6430339508116547
GENE223,102.33098918700482,0.09652622026204982,0.20656144412595917,0.46730027798987056,0.6402850575928758,0.9270104573905188
GENE224,180.39033089802706,0.24231085434035948,0.20400949916901953,1.1877429988669679,0.23493467762839992,0.8477201175704254
GENE225,206.1022220336062,-0.06525267499383747,0.21943900772857178,-0.297361329096738,0.7661906639917968,0.9270104573905188
GENE226,379.67621403081824,-0.22746218516344754,0.19270882537331616,-1.180341298447578,0.23786449889561845,0.8477201175704254
GENE227,31.04767433678404,-0.16129538953974215,0.26074008374300733,-0.6186060356516545,0.5361759247481854,0.9270104573905188
GENE228,464.3822535862147,-0.195152765356804,0.17490395296413314,-1.1157710391875661,0.26452015340317425,0.8632878212182871
GENE229,177.3742744617307,0.03736307509515143,0.21252765808505394,0.17580335393428492,0.8604484346201704,0.9733579577151249
GENE230,567.131860953006,0.1893011131377851,0.24010669073540838,0.7884041571602444,0.43046033994343935,0.9270104573905188
GENE231,36.909166066142475,0.1127134987414933,0.23497117300707693,0.47969075226984786,0.6314473046051249,0.9270104573905188
GENE232,180.88441907837293,0.22864577768938638,0.22261682320739515,1.0270822051771644,0.3043817570916416,0.8632878212182871
GENE233,165.3557500192566,-0.25281591138498616,0.19198841394002478,-1.3168290012748545,0.18789594933481235,0.8477201175704254
GENE234,583.1647356554892,-0.3385544625687318,0.18513027214751224,-1.8287363738058506,0.06743911064369464,0.679628715056769
GENE235,184.05470139425356,0.09561487702217791,0.18643688125143631,0.512853875158037,0.6080535402437993,0.9270104573905188
GENE236,338.99396639359566,-0.3760243621116798,0.19372792612481068,-1.940992037820212,0.05225924314942043,0.679628715056769
GENE237,321.67637006057805,-0.15651123738023,0.2370722981699183,-0.6601835751727211,0.5091360312232709,0.9270104573905188
